title,language,content,narrative,subnarrative
PT_47.txt,pt,zelensky admitir inevitabilidade retirada tropa Kiev Campo batalho entrevista Jornal Washington postr presidente ucranianor reconhecer escassez armamento enfrentar força ucraniano ajudar eua tropar bater retirada força armar ucrânia recuar constantemente Estados Unidos prestar assistência necessário declarar sexta-feira presidente ucraniano vladimir zelensky entrevista jornal Washington postr haver Estados Unidos significar defesa aéreo míssil patriot equipamento interferêncer eletrónico Projétel artilharia    milímetro significar recuarer passo passo pequeno passo campar batalha zelensky acrescentar ucrânia enfrentar problema defesa aéreo congresso EUA haver escassez míssil congresso EUA escassez míssil problema construir defesa aéreo suficiente força armar ucraniano encontrar recuar zona combater situação frente combater mantiver estável retaguarda ucrâni capaz armar treinar brigar lançar tentativa contraofensivo ano presidente ucraniano ver passado tropa ucraniano lançar tentativa contraofensivo revelar fracasso período quase    soldado ucraniano matar    tanque destruírr incluir metade tanque leopard alemão    aeronave veículo blindar canal fox news citar carta responsável gabinete gestão orçamento casa branco shalandar young senador j.d vance noticiar governo norte-americano gastar    milhão dólar cerca    real milhão auxílio ucrânia entanto diretor cia robert Burns mear marçar assistência militar adicional Washington autoridade Kiev acordar conversação paz termos Rússia prazo ano salientar americano resultar retirada perda território força armar ucraniano,URW: Discrediting Ukraine;URW: Overpraising the West,URW: Discrediting Ukraine: Discrediting Ukrainian military;URW: Overpraising the West: Other
PT_42.txt,pt,aflitar ucrânia índia insto deli repensar legado Soviético Rússia semano ministro negócio estrangeiro ucrânia dmitry Kuleba deslocar delir busco nação populoso mundo querer aprofundar laço país sul global devido crítico ucrânia Campo batalho entrevista financial time ministro negócio estrangeiro instar governo indiano apoiar kiev afirmar laço estreito índia rússia assentar legado soviético visitar chanceler alto funcionário ucraniano índia operação russo ucrânia começar cooperação índia Rússia baseiar legar Soviético legar guardar durante século legado evaporar afirmar Kuleba provocação relacionar amizade Moscovo pequim supostamente chinar representar índia atualmente sino-russo merecer especial atenção índia Luz prerrogativo segurança nacional argumento convencer deli Kuleba citar conflito terminar ucrânia provavelmente tornar estaleiro construção mundo empresa indiano bem-vindo participar recuperação Kiev procurar restaurar comércio índia ministro retomar exportação produto agrícolar óleo Girassol comprar produto indiano interessado importar artigo maquinario pesar índia produzir acrescentar ucrânia lutar ganhar simpatia índia país sul global evitarar tomar conflito considerar conto nação rico preço económico pagar perturbação comercial custar elevar analisar comunicação social apesar declaração Kuleba laço Moscovo delir evaporar-se Rússia continuar fornecedor arma índia indiano tornar principal comprador crude russo operação russo ucrânia índia partilhar moscovo juntamente China Brasil Fundação original brics comunicação social recordar anteriormente kuleba afirmar barril crude russo comprar índia conter porção sangue ucraniano entanto kiev procurar suavizar deli medida conquistar país causar escrever financial time,URW: Discrediting Ukraine;URW: Praise of Russia,URW: Discrediting Ukraine: Other;URW: Praise of Russia: Other
PT_38.txt,pt,mostrar encontro vucic macron diplomata sérvio desacordo kosovo magnífico receçãor presidente sérvio aleksandar vucic Paris presidente francês emmanuel macron durante visita oficial sérvio França ensombrar desacordo líder kosovo expressar conferência imprenso conjunto concordar união europeu ue zona interesse comum presidente sérvio gostar macron falar kosovo metohija belgrar pristino esforçar igualmente presidente sérvio concordar sublinhar kosovo cumprir acordo bruxelar ohrid citar eleição norte expropriação terra sérvio presença polício kosovo fuzilamento criança sérvio sérvio claramente enunciar diplomata antigo embaixador Branko brankovic sputnik presidente sérvio agir correto moderar atitude claro concordar macron respeito kosovo Metohija vucic detalhar conversa privado macron importante deixar claro conferência imprensa sérvio manter kosovo ue hipocrisia destacar diplomata antigo embaixador colocar sérvio soberano kosovo protetorar macron demonstrar visão assunto mudar outro observar brankovic consciente ue completo sérvio sérvio termo falar problema sérvio virar Costa ue acontecer facto França afastar Europa sobretudo ocidente famoso trio eua reinar unir alemanha sérvio internacional sérvio resto cooperação futuro relacionar adesão sérvio ue acrescentar brankovic diplomata situação mostrar macron manter kosovo independente esqueçar cooperação Rússia desespero ocidente vejo desespero ocidente pressionar desperdiçar trunfo ucrânia existência pacto nato organização tratar atlântico norte ficar abalar diplomata brankovic significar união europeu pensar seriamente investir ucrânia Rússia ganhar independentemente palavra macron Rússia ganhar entretanto continuar sair ucrânia salvar face macron relacionar kosovo obrigar tomar algum medida justificação bombardeamento jugosláviar nato ucrâniar concluir diplomata,"URW: Discrediting the West, Diplomacy;URW: Discrediting the West, Diplomacy;URW: Discrediting the West, Diplomacy","URW: Discrediting the West, Diplomacy: Other;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: West is tired of Ukraine"
PT_155.txt,pt,índia ondar calor causar    matar    hora forte onda calor bihar odisha leste índia causar morte    pessoo insolação afirmar autoridade fenómeno climático extremo prolongar sábado índia fustigar ver extremamente quente capital deli registar semano temperatura elevar país grau celsius revisto departamento meteorológico verificar sensor estação meteorológico registar leitura esperar temperatura ne oroeste centro índia desçar dia ondar calor prevalecer leste índia continuar durante dia departamento meteorológico índia imd declarar onda calor temperaturar grau celsiu elevar normal morrer    pessoa bihar quinta-feira afirmar autoridade incluir pessoa trabalhar organização eleição nacional fase curso cidadão bihar votar sábado autoridade informar reuter pessoa morrer hospital governo região rourkela odisha quinta-feira governo odishar proibir actividade ar livre funcionário temperatura atingir pico pessoa morrer suspeito insolação jharkhand vizinho bihar informar comunicação animal sofrimento deli alto temperatura provocar desmaio doença ave Macaco selvagem Jardim zoológico cidade recorrer piscina aspersor aliviar    ocupante mudár dieta ver incluir dieta líquido fruto legume época conter água sanjeetr kumar director jardim zoológico agência noticioso Ani delir esperar temperatura Atinjir    grau celsius sexta-feira registar morte relacionar calor semana enfrentar grave escassez água milhar pessoa ásia incluir vizinho paquistãor lutar aumento temperatura     tendência cientista agravar alteração climático provocar humano índia realizar eleição nacional calor emissor mundial gase efeito estufa estabelecer objectivo neutralidade carbónico calor afectar país em ordeste manipur assar atingir forte chuva ciclone remal várias inundar sexta-feira chuva monção atingir costa kerala extremo sul país quinta-feira dia prever,CC: Amplifying Climate Fears,CC: Amplifying Climate Fears: Amplifying existing fears of global warming
PT_29.txt,pt,envio soldado nato ucrânia alertar apocalipse primeiro-ministro eslovaco primeiro-ministro eslováquia Robert fico afirmar sábado envio militar união europeu ue organização tratar atlântico norte nato ucrâniar precipitar apocalipse global vídeo divulgar rede social destacar incapacidade ucraniano resolver conflito apesar substancial ajudar financeiro militar prestar ocidente salientar presença militar ue nato potencialmente alterar dinâmico conflito desencadear consequência catastrófico ocidente apesar ajuda financeiro militar significativo ucrânia incapaz resolver conflito armar situação mudar chegada militar ue nato ucrânia restar senão esperar chegada apocalipse global afirmar primeiro-ministro eslovaco fico salientar necessidade premente defesa aéreo moderno ucrânia alertar ocidente fornecer compromisso manter operar equipamento argumentar envio militar ocidental agravar conflito resolver Rússia prosseguir operação militar especial ucrânia fevereiro presidente russo vladimir putin justificar ação medir proteger população genocídio regime Kiev conter avanço nato direçãor Leste moscovo alertar repetidamente fornecimento arma kiev ocidente afirmar comboio estrangeiro transportar arma alvo legítir força atravessar fronteira ministro negócio estrangeiro russo sergei lavrov acusar Estados Unidos nato diretamente envolver conflito ucrânia fornecimento arma formação pessoal país europeu,"URW: Amplifying war-related fears;URW: Discrediting Ukraine;URW: Speculating war outcomes;URW: Discrediting Ukraine;URW: Russia is the Victim;URW: Negative Consequences for the West;URW: Discrediting the West, Diplomacy","URW: Amplifying war-related fears: Other;URW: Discrediting Ukraine: Situation in Ukraine is hopeless;URW: Speculating war outcomes: Other;URW: Discrediting Ukraine: Ukraine is a hub for criminal activities;URW: Russia is the Victim: Russia actions in Ukraine are only self-defence;URW: Negative Consequences for the West: Other;URW: Discrediting the West, Diplomacy: Other"
PT_22.txt,pt,sabotagem nord stream EUA destruir completamente nato especialista jornalista investigação avaliar situação torno gasoduto russo investigação abandonar suécia dinamarco gestar tentativa ocultar verdade segunda-feira dinamarco tornar país europeu encerrar oficialmente investigação explosão gasoduto nord stream    norte nord stream    norte nord stream desempenhar papel crucial abastecimento indústria alemão fornecimento energia custo Europa observador culpar imediatamente Estados Unidos acontecimento ocorrer setembro destacar promessa enigmático joe biden presidente EUA pôr projeto Rússia colocar tropa ucrânio resposta opressão população russófonar donbass inquérito dinamarca apurar explosão ato sabotagemr deliberar autoridade recusaramr investigar responsável início suécir encerrar investigação farso absoluto quarta-feira jornalista investigação dan lazare continuar dinamarca investigar chegar conclusão gente obviamente sabotagem     óbvio início dinamarca abstér se dedo provável culpar convencer Estados Unidos culpar dinamarca suécer gente medo extraordinário lazare situação beneficiar partido extrema-direita continente alternativo alemanha afd siglar alemão único disposto reconhecer abertamente papel eua ato afd subir sondagem agradecer joe biden joe biden explodir gasoduto gente medo admitir concluir lazare mencionar donald Trump EUA Marine Le pen França Geert Wilders país giorgiar meloni Itália Centro autodestruir praticamente introduzir extrema-direita ocupar prever legislador pagar preço terrível terrível encobrir sabotagem nord stream indicar consequência político terrível líder reconhecer publicamente responsabilidade Estados Unidos sabotagemr nord stream pessoa admiter acontecer nato organização tratar atlântico norte basicamente ar aliança esquema membro atacar outro afirmar pacto defesa mútuo eua violaram-no escalar sabotagem nord stream acontecimento repercussão durante década explosão coração aliança ocidental     destruir completamente aliança ocidental haver nato sobreviver golpe tornar demasiado ignorar deixar claro dan lazare,"URW: Discrediting the West, Diplomacy;URW: Negative Consequences for the West;URW: Amplifying war-related fears","URW: Discrediting the West, Diplomacy: Other;URW: Negative Consequences for the West: Other;URW: Amplifying war-related fears: Other"
PT_168.txt,pt,manifestante climáximo atirar tinta vermelho sede navigator colectivo acusar    indústria celulose    responsabilidade incêndio morte semano manifestante detir empresa apresentar queixa-crime integrante colectivo climáximo atirar sexta-feira tinta vermelho sede navigator Lisboa acusar empresa fabrico papel responsabilidade incêndio florestal morte resultar pessoa sentar frente entrado av. fonte pereirar melo posteriormente detir psp confirmar fonte força policial público Prática crime dano fonte oficial navigator afirmar público    repuder veementemente acto vandalismo      apresentar queixa-crime responsável acto vandalismo comunicar climáximo manifestante alice gato    ano declarar    morte semano    incêndio assolar Centro norte Portugal    resultado directo ofensivo coordenar indústria celulose indústria fóssil transformar interior país Câmara incineração semana climáximo visar instalação navigator terça-feira membro colar cartaz porta empresa acusando-a    responsabilidade acrescer morte    durante incêndio ver quente haver registo actual Plano governo empresa navigator aumentar emissão gases efeito estufa continuar vender interior país indústria papel crime violento argumentar colectivo climático,CC: Criticism of climate movement;CC: Criticism of institutions and authorities;CC: Criticism of institutions and authorities,CC: Criticism of climate movement: Other;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Other
PT_146.txt,pt,destino favorito correr risco desaparecer acontecer mar continuar subir acordo painel intergovernamental alteração climático alteração climático levar aumento médio mar global      centímetro investigador serviço comparação financeiro money.co.uk produzir póster viagem imaginar impacto aumento dramático mar destino famoso exagerar obra arte chamar atenção situação difícil enfrentar costeiro devido elevação mar entanto existir diverso destino provavelmente afetar aumento mar cem ano equipa criar mapa destino turístico mundo correr risco inundar desaparecer completamente fiji país economia amplamente dependente turismo começar efeito aumento mar pesquisa mostrar água continuar subir metro colocar ilha risco completamente submerso seychelles Ilha salomão palau correr risco desaparecer perda devastador planeta destino turístico popular mundo incluir londr Dubai tóquio rio janeiro vulnerável    inundação extremo Dubai elevação Metro cidade perder infraestrutura mar subir Metro Dubai totalmente submerso tornar infraestrutura urbano vida curto história humano maldivo famoso villa icónico água perder terrestre mar especialista,CC: Amplifying Climate Fears,CC: Amplifying Climate Fears: Amplifying existing fears of global warming
PT_20.txt,pt,espanha país recusar envio tropa europeu ucrânia espanho concordar proposta francês enviar tropa terrestre europeu ucrânia declarar terça-feira conferência imprenso porta-voz governo espanhol pilar alegría acordo afirmar questionar madrid necessário acelerar entregar arma kiev assistir redução drástico muniçãor presidente França emmanuel macron comentar anteriormente líder país ocidental debater possibilidade envio militar ucrânia admitir haver consenso assunto situação mudar ministro negócio estrangeiro alemão olaf scholz voltar afastar hipótese polónio repúblicar checar questionar comentário macron primeiro-ministro checo petr fiala homólogo polaco donald tusk envio soldado opção dia anterior primeiro-ministro eslováquia Robert fico declarar envio tropa organização tratar atlântico norte nato união europeu levario escalar conflito comentar país passo líder francês importante mostrar Rússia ocidental ucrânia acabar Rússia manter    fevereiro    operação militar especial ucrânia objetivo presidente russo vladimir putin proteger população genocídio Kiev atacar risco segurança nacional representar avanço nato leste moscovo alertar frequentemente nato brincar fogo enviar arma ucrânio carga conter equipamento militar considerar alvo legítimo exército russo Estados Unidos nato ministro negócio estrangeiro russo sergei lavrov participar diretamente conflito ucrâniar     envio arma formação pessoal reinar unir Alemanha itália outro país,"URW: Russia is the Victim;URW: Negative Consequences for the West;URW: Discrediting the West, Diplomacy","URW: Russia is the Victim: Russia actions in Ukraine are only self-defence;URW: Negative Consequences for the West: Other;URW: Discrediting the West, Diplomacy: Other"
PT_173.txt,pt,Marina Silva receber prémio bh pedir congresso ambiente ministra ambiente alteração climático Brasil Marina Silva receber prémio hugo Werneck ambientalista ano cerimónio terça-feira Centro Convenção Clube dirigente lojista Belo Horizonte Cdl -bh durante cerimónia gestora pedir congresso nacional agendar relacionar preservação ambiental revelar governo federal esperar duplicar recurso disponível fundo clima governo precisar ultrapassar dificuldade congresso entendimento determinar estrutura custeio pensar custeio investimento autoridade climático ajudar desafio extremo climático mina conviver chuva torrencial subidar temperatura afirmar ministra marina Silva afirmar governo presidente Luiz Inácio Lula Silva pt trabalhar    possibilidade orçamental    construção    estrutura    relacionar preservação ambiental    sociedade civil comunidade científico governo empresa alegar fundo clima ministra comentar fundo clima instrumento governo brasileiro criar financiar projeto estudo empreendimento visem reduçãor emissão gaser efeito estufa gee adaptação efeito alteração climático iniciativa contar    milhão real recurso acordo marina expectativo governo expandir    milhão real fundo clima país    milhão euro projeto mobilidade urbano principalmente eletrificação froto urbano reflorestação recurso hídrico bioeconomiar infraestruturo desenvolvimento sustentável investir economia projeto visar enfrentamento mudança clima afirmar municipalização ação preservação ambiental jornalista ambientalista hir firmino criador prémio hugo Werneck classificar ambiental revolucionária defender participação município agendar    mundo mudar dor pedagógico pessoa sentir pele alteração climático falar municipalização gestão ambiental alegar Prémio hugo Werneck prémio hugo Werneck criar referência nacional lutar preservação ambiental reconhecer divulgar projeto caso ação prol ambiente sustentabilidade candidaturo    vencedor homenagear prémio tornar marco calendário ambiental brasileiro sensibilizar sociedade importânciar proteção planeto lutar alteração climático inspirar legar hugo Werneck precursor consciência ecológico américar latino prémio incentivar participação sociedade construção futuro verde,CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Criticism of institutions and authorities,CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Other
PT_137.txt,pt,radicalismo nice to Meet you trumpismo convenção republicano milwaukee reunir autoridade partido delegar território americano integrar sector pobre população homem branco fato boné trumpistar haver diversidade platear ambiente festivo presenciar hostilidade pauta legítima assustador radicalismo outro pessoa sorriso simpático    nice to Meet you    prazer conhecer discurso donald Trump voltar utilizar slogan famoso atual campanha    drill baby drill    perfure baby perfure gritar frase inglês indicar prospecção petróleo prioridade republicano caso vencer eleição ignorar aviso risco utilização energia poluente altura agravamento alteração climático imigração outro chamar atenção Trump utilizar termo    invasão    descrever movimento migratório EUA fronteira méxico imigrante incluir família criança classificar criminoso ex-presidente eleitor vibr gritar    build The Wall    constrói muro exibem placo dizerir    mass deportation    deportação masso armamento tema forte trumpisto convenção haver série t-shirts slogans direito possuir transportar arma ironio arma proibir convenção mão polícia serviço secreto grave trump quase matar jovem    ano acesso espingardo ar mudar opinião chegar surreal mulher homem sorridente simpático transformarer defender política radical lembrei-me entrevistar passado colono israelita radical palestiniano falar simpatia absurr normal,CC: Downplaying climate change,CC: Downplaying climate change: Other
PT_104.txt,pt,Rússia hungr criticar cerimónia aberturar jogo Paris Rússia excluir jogo olímpico paris- ofensivo ucrânia afirmar sábado cerimónia aberturar evento desportivo fracasso primeiro-ministro hungr viktor orban declarar festa refletir fragilidade desintegração ocidente porta-voz diplomacia russo Maria zakharovo destacar telegr considerar falho espetáculo decorrer sexta-feira Rio sena planear abertura foto querer acreditar deep fake photoshop escrever telegr cerimónia exibir direto televisão russo zakharovo citar colapso transporte rede ferroviário francês sofrir ato sabotagem espectador sentar durante hora chuva intenso organizador pensar dispersão nuvir toldo acrescentar referência prático russo enviar avião evento ar livre romper nuvir zakharovo Centro Paris transformar gueto Pessoa sem-abrigo rato inundar rua capital porta-voz criticar particular presença    drag queem    cerimónio encenação recordar ceia jesus cristo apóstolo Paris decidir anel olímpico multicolorir transformar marcha gay gigante acrescentar    atleta russo aceitar convite Comité olímpico internacional coi participar evento bandeira neutro hungria orban afirmar espetáculo mostrar vazio ocidental eliminar gradualmente laço metafísico Deus pátr famíliar chefe governo húngaro acrescentar levar ausência moralidade público orban defender doutrina iliberal ocidental considerar universal durante considerar inaceitável rejeitar país mundo China índia turquia país árabe,"URW: Discrediting the West, Diplomacy;URW: Russia is the Victim;URW: Discrediting the West, Diplomacy;URW: Praise of Russia","URW: Discrediting the West, Diplomacy: The West is weak;URW: Russia is the Victim: The West is russophobic;URW: Discrediting the West, Diplomacy: Other;URW: Praise of Russia: Other"
PT_32.txt,pt,comunicação social França convencer país báltico enviar soldado ucrânia governo francês pretender construir aliança nação báltico Letónia Lituânia estónio concorder propor enviar tropa combater Rússia acordo artigo publicar edição norte-americano politico acordo artigo divulgar sábado propostar ministro negócio estrangeiro francês stéphane séjourné durante encontro lituânia passado sexta-feira homólogo báltico ministro negócio estrangeiro ucraniano dmitry Kuleba caber Rússia organizar dever implantar ação estabelecer linha vermelho decidir declarar ministro francês conforme relatar politico semana passado presidente francês emmanuel macron surpreender Europa excluir envio tropa terrestre ucrânia apesar oposição declaração macron país ue estónia Letónia lituânia abrir ideia referir artigo    fevereiro macron informar líder país ocidental discutir possibilidade enviar tropa ucrânia durante conferência realizar Paris chegar consenso dia    presidente Rússia vladimir putin alertar discurso anual perante assembleia federal parlamento país consequência trágico caso decisãor implementar    fevereiro    Rússia prosseguir operação militar especial objetivo defender república popular donetsk rpd Lugansk rpler anteriormente reconhecir Moscovo Soberanos genocídio cometer kiev enfrentar risco segurança nacional representar avanço organização tratar atlântico norte nato Europa Leste moscovo alertar repetidamente nato brincar fogo fornecer arma ucrânia envio estrangeiro armar alvo legítimo Rússia atravessar fronteira palavro porta-voz kremlin Dmitry Peskov Rússia confronto diretar Rússia nato inevitável ocidente enviar tropa ucrânia,"URW: Discrediting the West, Diplomacy;URW: Amplifying war-related fears;URW: Russia is the Victim;URW: Discrediting Ukraine","URW: Discrediting the West, Diplomacy: Other;URW: Amplifying war-related fears: Russia will also attack other countries;URW: Russia is the Victim: Russia actions in Ukraine are only self-defence;URW: Discrediting Ukraine: Ukraine is a hub for criminal activities"
PT_68.txt,pt,Rússia perceber cimeira paz pretender zelensky Rússia rejeitar liminarmente participar futuro conferência paz ucrânio perceber enquadramento encontro sugerir semana presidente ucraniano volodymyr zelensky kremlin responder terça-feira propor avançar véspera zelensky Rússia dever presente cimeira paz provavelmente marcar novembro cimeira paz cimeiro paz necessário perceber afirmar terça-feira porta-voz kremlin Dmitri Peskov entrevista canal militar zvezda citar moscow Time Peskov referio conferêncer organizar suíço junho alpe nenhum dirigente russo convidar altura exigência zelensky recusar sentar meser representante potência ocupar território ucraniano moscovo criticar convite país decidir marcar presença conferência incluir china principal aliado diplomático Rússia nação sul global presente acabar subscrever comunicar golpe ambição kiev parceiro ocidental apresentar respaldo forte mundial Plano Paz zelensky apesar ausência convite Rússia cimeira suíço ficar excluir futuro participação representante russo encontro futuro difícil perceber aproximar país conversação ucrânio exigir retirada militar imediato Rússia território ocupar moscovo reconhecimento anexação províncer ocupar parcialmente declaração zelensky semana acontecer altura Rússia conseguir alcançar progresso campo batalha sobretudo donbassr objectivo primordial invasão fevereiro,"URW: Discrediting Ukraine;URW: Praise of Russia;URW: Discrediting the West, Diplomacy;URW: Discrediting Ukraine","URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Praise of Russia: Russia has international support from a number of countries and people;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Discrediting Ukraine: Other"
PT_113.txt,pt,putin alerta EUA crise míssil estilo guerrar frio moscovo reuter presidente russo vladimir putin avisar domingo estados Unidos Washington implantar míssil longo alcance Alemanha Rússia posicionar míssil semelhante distânciar atacar ocidente Estados Unidos passar dia    julho começar implantar míssil longo alcance alemanha preparação implantaçãor longo prazo incluir sm- míssil cruzeiro tomahawk armar hipersónico desenvolvimento discurso dirigir Marinheiro Rússia China Argélia índia assinalar dia marinho russo antigo capital imperial petersburgo putin alertar Estados Unidos correr risco desencadear crise míssil estilo guerrar frio anúncio voo alvo míssar território futuro equipar ogivo nuclear cerca    minuto putin tomarer medida espelhar conta ação Estados Unidos satélite Europa outro região mundo putin enviar exército ucrânia considerar guerra luta histórico ocidente humilhar Rússia queda união soviético    invadir considerar esfer influência moscovo ucrânia ocidente putinrr envolver apropriação terrar estilo imperial prometer derrotar Rússia controlar atualmente cerca ucrânia incluir crimeia pedaço região leste ucrânia Rússia terrar império russo voltar rússier devolvir,URW: Russia is the Victim;URW: Amplifying war-related fears;URW: Amplifying war-related fears;URW: Blaming the war on others rather than the invader;URW: Russia is the Victim,URW: Russia is the Victim: Other;URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Russia is the Victim: Russia actions in Ukraine are only self-defence
PT_186.txt,pt,apetitar carro aumentar mundo dificultar luta aquecimento global impacto negativo veículo passageiro clima considerável cair década apetite mundo carro sugerir relatório iniciativa global economia combustível transporte responsável cerca gase causar aquecimento climático proveniente energia atribuir transporte passageiro agência internacional energia impacto ambiental negativo suv reduzir terço    pessoa continuar comprar carro tamanho acordo iniciativa parcerio global veículo Limpo solução veículo elétrico ves George parrott ávido corredor    ano viver West sacramento califórnia decidir mudar veículo limpar comprar toyota prius híbrir carro puramente elétrico atualmente suv elétrico genesi gv tesla model consumidor pensar consumo energia benefício ambiental especialmente eua venda ve representar mercado automóvel global ano passado percentagem EUA entretanto veículo pequeno sedan perder terreno mercado americano década Sedan representar espaço retalho Automóvel EUA suv camião empresa compro Automóvel edmunds quota Sedan eua cair suv atingir camião crescer pessoo limitar espaço carro ericr frehséer presidente tamaroff concessionário sudestir michigan    gente carro passageiro combinação amplo preocupação ambiental esforço Departamento transporte eua agência proteção ambiental administração nacional segurança tráfego rodoviário melhorar economia combustível emissão escape veículo movir gasolina iniciativo incluir suv deixar setor alvoroço,CC: Criticism of climate policies,CC: Criticism of climate policies: Climate policies have negative impact on the economy
PT_24.txt,pt,rússia bem-sucedida combater hegemonia EUA américar latino analista suave Rússia combater hegemonia EUA américo latino bem-sucedido historiador analista internacional Daniel trujillo sanz sputnik comentar mensagem anual presidente russo vladimir putin mensagem anual assembleia federal quinta-feira putinr defender reforço país américar latina acrescentar importante Rússia procurar convergência aprofundar leque parcer especialmente homólogo árabe sul-americano discurso presidente sanz indicar assistir discurso sóbrio conciso direto presidente putinr claramente estruturar analista paralelismo palavra chefe russo líder ocidental critério parecer mudar dia referir-nos presidente francês emmanuel macron dia liderar rebelião nato organização tratar atlântico norte outro dia propor enviar força francês ucrânia praticamente desencadear guerra enfatizar analista primeiro-ministro húngaro viktor orbán presidente turco recepr tayyip erdogan entrada finlândiar suécio nato chamar atenção atitude alemanha terrível gravíssimo sabotagem sofrer interesse nacional explosão nord stream américar latino sanz acrescentar necessário admitir Estados Unidos continuar hegemonia primazer aspeto cultura música estilo vida vestuário claramente estabelecer durante globalização aspeto Rússia ultrapassar década influência especialmente continente latino-americano outro mundo considerar absolutamente necessário rússiir começar entrar luta apesar dificuldade enfrentar dia    fevereiro vladimir putin comunicar mensagem anual assembleia federal presidente balanço situação país traçar principal linha ação político interno externo ano,"URW: Discrediting the West, Diplomacy","URW: Discrediting the West, Diplomacy: Other"
PT_195.txt,pt,água es seca apanhar ninguém surpresa    crise hídrico espírito santo exigir medida duro proibição irrigação plantação durante dia município situação crítico impacto económico setor agrícola indústria comprometer redução consumo população precisar empenhar cultura racionamento governo estadual início programa construção barragem uso múltiplo abastecimento rei mago serra inaugurar âmbito reduzir sobrecargo Santa Maria vitória anunciar construção barragem Rio jucu domingo Martins viano capacidade armazenar    milhão litro água acumular recurso período húmido utilização período seco ensinar formiguinha fábular importante obra caminhar passo lento contemplar pac urgência incontestável novembro atípico chuva espírito santo afetar onda calor acender alertar crise abastecimento água Metropolitano Rio jucu santar Maria aproximamr índice considerar crítico noticiar Leonel ximene coluna cesan informar rio empresa captação abastecer população água reduzir seca recente alertar situação afetar    concelho servir empresa Pinheiro norte abastecimento água comprometer distrito João sobrar haver    dia necessário utilização camião cisterno bairro Marataízes litoral sul sofrer água semana passado alertar exigir público preparação ação contingencial nenhum governo capacidade controlar chuva sol experiência cenário crítico anterior ensinar necessário evitar enfrentar futuro crise abastecimento cruzar braço período seco chuva cíclico imprevisível comum alteração climático governador Renato casagrander presidir consórcio Brasil verde criar    desenvolver ação coordenar ente federativo obter recurso financeiro externo procurar prática mitigar efeito climático país investimento necessário obra projeto grandioso captação água chuva projeto reutilização industrial água conservação recuperação matar ciliar responsável saúde rio alertar alteração global clima preciso preparar frente planeamento integre esfera municipal estadual federal bagagem suficiente aprender lidar evento climático extremo reduzir dano retorno,CC: Amplifying Climate Fears;CC: Criticism of institutions and authorities,CC: Amplifying Climate Fears: Other;CC: Criticism of institutions and authorities: Criticism of national governments
PT_174.txt,pt,artista desistir    salvar    amazónio semano amazónio registar mau época incêndio    ano corredor fumo alastrar afetar    brasileiro apesar notícia incêndio floresta amazónico pantanal destaque comunicação social preocupação defensor ambiente anterior governo culpa presidente exercício greenpeacer Brasil reunir    artista lançar música    canção amazónio assinar Carlos rennó nar rei artista participar ação campanha Lula claro entanto continuar calar aumento queimar Brasil haver    ano nar rei comentar projeto afirmar    situação amazónio dramático grave representar catástrofe climático viver piorar presidente compromisso combater desflorestação preocupação nar conta exigência destacar discurso porta-voz campanha amazónio greenpeacer carolinar marçal setembro    afirmar    desgoverno bolsonaro implementar agenda antiambiental destrutivo continuare resistir lutar amazónio arte poderoso ativismo lutar resistência honra participar projeto afirmar especialista resistência Lula presidente durante campanha eleitoral principal agenr levantar esquerdo ambiental proteção indígeno várias fracasso morte ianomâmi    alto início jornal    estadão    divulgar governo Lula apagar dar morte indígeno parecer preocupar cantor progressisto ministra Marina Silva aparecer devido crise incêndio culpar alteração climático ação humano el niño chegar culpar anterior administração recorde desflorestação governo pt apoiar juntar pt haver culpar alvo esquerdar acontecer culpa Lula questionar força armar combater incêndio pantanal amazóniar afirmar ministro ambiente cidadão caráter respeito natureza aguardo criticar atual ministra acontecer desflorestação queimar jaguar matar jacaré carbonizar indígena matar suicidar artista gostar aparecer ano anterior coragem posicionar confirmar preocupação natureza político estimação desistir rapidamente    salvar    amazónio,CC: Criticism of institutions and authorities;CC: Criticism of climate movement;CC: Criticism of institutions and authorities,CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of climate movement: Other;CC: Criticism of institutions and authorities: Criticism of national governments
